021-07-07 13:18:48,200 - DEBUG - Using function toMarkdown
2023-02-23 18:36:40,215 - DEBUG - Using function toMarkdown
2023-03-07 13:57:33,483 - INFO - Initialising the classes
2023-03-07 13:57:33,488 - INFO - Starting the bot
2023-03-07 13:57:33,490 - INFO - Starting the server
2023-03-07 13:57:33,545 - INFO - Server started
2023-03-12 13:53:22,687 - DEBUG - Using function toMarkdown
2023-03-22 14:01:00,564 - INFO - Initialising the classes
2023-03-22 14:01:00,565 - INFO - Starting the bot
2023-03-22 14:01:00,566 - INFO - Starting the server
2023-03-22 14:01:00,611 - INFO - Server started
2023-03-22 14:01:26,168 - DEBUG - Using function parseText
2023-03-22 14:01:26,169 - DEBUG - Using function getCurrency
2023-03-22 14:01:26,169 - DEBUG - Using function getAmount
2023-03-22 14:01:26,346 - DEBUG - Using function getType
2023-03-22 14:01:26,346 - DEBUG - Using function getCurrency
2023-03-22 14:01:26,346 - DEBUG - Current dictionnary:
2023-03-22 14:01:26,346 - DEBUG - Using function checkCompletion
2023-03-22 14:01:26,346 - INFO - Missing: ['receipt']
2023-03-22 14:01:48,878 - DEBUG - Using function saveDocument
2023-03-22 14:01:49,342 - DEBUG - Using function checkCompletion
2023-03-22 14:01:49,342 - INFO - Expense data is complete. Ready for database injection.
2023-03-22 14:01:49,342 - DEBUG - Using function injectData
2023-03-22 14:01:49,346 - INFO - Expense a93ca665-c505-48ee-8426-8cad8077d9fe added to the databse for user thedropper
2023-03-22 14:01:49,494 - DEBUG - Using function parseText
2023-03-22 14:01:49,494 - DEBUG - Using function getCurrency
2023-03-22 14:01:49,494 - DEBUG - Using function getAmount
2023-03-22 14:01:49,681 - DEBUG - Using function getType
2023-03-22 14:01:49,682 - DEBUG - Using function getCurrency
2023-03-22 14:01:49,682 - DEBUG - Current dictionnary:
2023-03-22 14:01:49,682 - DEBUG - Using function checkCompletion
2023-03-22 14:01:49,682 - INFO - Missing: ['receipt']
2023-03-22 14:03:38,930 - INFO - Initialising the classes
2023-03-22 14:03:38,932 - INFO - Starting the bot
2023-03-22 14:03:38,933 - INFO - Starting the server
2023-03-22 14:03:38,977 - INFO - Server started
2023-03-22 14:16:21,355 - DEBUG - Using function toMarkdown
2023-03-22 14:16:59,370 - DEBUG - Using function saveDocument
2023-03-22 14:16:59,788 - DEBUG - Using function checkCompletion
2023-03-22 14:16:59,788 - INFO - Missing: ['amount', 'reason', 'typex']
2023-03-22 14:16:59,788 - DEBUG - Using function parseText
2023-03-22 14:16:59,789 - DEBUG - Using function getCurrency
2023-03-22 14:16:59,789 - DEBUG - Using function getAmount
2023-03-22 14:16:59,995 - DEBUG - Using function getType
2023-03-22 14:16:59,995 - DEBUG - Using function getCurrency
2023-03-22 14:16:59,995 - DEBUG - Current dictionnary:
2023-03-22 14:16:59,995 - DEBUG - Using function checkCompletion
2023-03-22 14:16:59,995 - INFO - Expense data is complete. Ready for database injection.
2023-03-22 14:16:59,995 - DEBUG - Using function injectData
2023-03-22 14:17:00,003 - INFO - Expense df0b5672-5202-40d2-a306-e43dcc95a1ad added to the databse for user thedropper
2023-03-22 14:23:04,411 - DEBUG - Using function toMarkdown
2023-03-22 16:58:13,755 - DEBUG - Using function toMarkdown
2023-03-22 18:02:56,872 - DEBUG - Using function toMarkdown
2023-03-22 18:28:19,579 - DEBUG - [*] Connecting to the db
2023-03-22 18:28:19,580 - DEBUG - [*] Executing the query
2023-03-22 18:34:04,101 - INFO - Initialising the classes
2023-03-22 18:34:04,103 - INFO - Starting the bot
2023-03-22 18:34:04,105 - INFO - Starting the server
2023-03-22 18:34:04,165 - INFO - Server started
2023-03-22 18:34:12,518 - DEBUG - [*] Connecting to the db
2023-03-22 18:34:12,518 - DEBUG - [*] Executing the query
2023-03-22 18:34:12,525 - DEBUG - [*] Loading the workbook template
2023-03-22 18:34:12,538 - DEBUG - [*] Filling the spreadsheet
2023-03-22 18:34:12,539 - DEBUG - [*] Saving the file on disk
2023-03-22 18:34:12,553 - DEBUG - [*] Creating filename for zip file
2023-03-22 18:34:12,553 - DEBUG - [*] Filling the zip archive with receipts
2023-03-22 18:34:12,572 - DEBUG - [*] Initiating mail object
2023-03-22 18:34:12,573 - DEBUG - [*] Creating the expense report attachment
2023-03-22 18:34:12,573 - DEBUG - [*] Creating the receipts attachment
2023-03-22 18:34:12,581 - DEBUG - [*] Sending the email
2023-03-22 18:34:13,573 - INFO - Export sent to thedropper
2023-03-22 18:35:44,831 - INFO - Initialising the classes
2023-03-22 18:35:44,833 - INFO - Starting the bot
2023-03-22 18:35:44,835 - INFO - Starting the server
2023-03-22 18:35:44,880 - INFO - Server started
2023-03-23 10:01:19,300 - DEBUG - Using function toMarkdown
2023-03-23 14:46:06,104 - DEBUG - Using function toMarkdown
2023-03-23 17:40:06,313 - DEBUG - Using function toMarkdown
2023-03-24 06:31:13,105 - DEBUG - Using function parseText
2023-03-24 06:31:13,107 - DEBUG - Using function getCurrency
2023-03-24 06:31:13,107 - DEBUG - Using function getAmount
2023-03-24 06:31:13,233 - DEBUG - Using function saveDocument
2023-03-24 06:31:13,715 - DEBUG - Using function checkCompletion
2023-03-24 06:31:13,715 - INFO - Missing: ['amount', 'reason', 'typex']
2023-03-24 06:31:29,339 - DEBUG - Using function toMarkdown
2023-03-24 06:36:51,441 - DEBUG - Using function parseText
2023-03-24 06:36:51,442 - DEBUG - Using function getCurrency
2023-03-24 06:36:51,442 - DEBUG - Using function getAmount
2023-03-24 06:36:51,588 - DEBUG - Using function saveDocument
2023-03-24 06:36:52,063 - DEBUG - Using function checkCompletion
2023-03-24 06:36:52,063 - INFO - Missing: ['amount', 'reason', 'typex']
2023-03-24 06:37:16,296 - DEBUG - Using function toMarkdown
2023-03-24 13:13:49,328 - INFO - Initialising the classes
2023-03-24 13:13:49,330 - INFO - Starting the bot
2023-03-24 13:13:49,331 - INFO - Starting the server
2023-03-24 13:13:49,379 - INFO - Server started
2023-03-24 13:14:20,399 - DEBUG - Using function saveDocument
2023-03-24 13:14:20,871 - DEBUG - [*] File saved
2023-03-24 13:14:20,871 - DEBUG - Using function checkCompletion
2023-03-24 13:14:20,872 - INFO - Missing: ['amount', 'reason', 'typex']
2023-03-24 13:14:20,872 - DEBUG - Expense dictionnary: 
2023-03-24 13:14:29,870 - DEBUG - [*] Raw text identified`
2023-03-24 13:14:29,870 - DEBUG - Using function parseText
2023-03-24 13:14:29,871 - DEBUG - Using function getCurrency
2023-03-24 13:14:29,871 - DEBUG - Using function getAmount
2023-03-24 13:16:33,869 - INFO - Initialising the classes
2023-03-24 13:16:33,877 - INFO - Starting the bot
2023-03-24 13:16:33,879 - INFO - Starting the server
2023-03-24 13:16:33,976 - INFO - Server started
2023-03-24 13:16:36,004 - DEBUG - Using function saveDocument
2023-03-24 13:16:36,230 - DEBUG - [*] File saved
2023-03-24 13:16:36,230 - DEBUG - Using function checkCompletion
2023-03-24 13:16:36,231 - INFO - Missing: ['amount', 'reason', 'typex']
2023-03-24 13:16:36,231 - DEBUG - Expense dictionnary: 
2023-03-24 13:16:45,672 - DEBUG - [*] Raw text identified`
2023-03-24 13:16:45,673 - DEBUG - Using function parseText
2023-03-24 13:16:45,674 - DEBUG - Using function getCurrency
2023-03-24 13:16:45,675 - DEBUG - Using function getAmount
2023-03-24 13:16:45,675 - DEBUG - Using function getType
2023-03-24 13:16:45,675 - DEBUG - Using function getCurrency
2023-03-24 13:16:45,675 - DEBUG - Parsed text: 
2023-03-24 13:16:45,676 - DEBUG - Current dictionnary:
2023-03-24 13:16:45,676 - DEBUG - Expense dictionnary: 
2023-03-24 13:16:45,676 - DEBUG - Using function checkCompletion
2023-03-24 13:16:45,676 - INFO - Expense data is complete. Ready for database injection.
2023-03-24 13:16:45,676 - DEBUG - Using function injectData
2023-03-24 13:16:45,681 - INFO - Expense e9efac94-bed7-4893-93fa-018a5842ce64 added to the databse for user thedropper
2023-03-24 13:30:46,934 - INFO - Initialising the classes
2023-03-24 13:30:46,935 - INFO - Starting the bot
2023-03-24 13:30:46,936 - INFO - Starting the server
2023-03-24 13:30:46,971 - INFO - Server started
2023-03-24 13:31:05,110 - DEBUG - Using function saveDocument
2023-03-24 13:31:05,578 - DEBUG - [*] File saved
2023-03-24 13:31:05,578 - DEBUG - Using function checkCompletion
2023-03-24 13:31:05,578 - INFO - Missing: ['amount', 'reason', 'typex']
2023-03-24 13:31:05,578 - DEBUG - Expense dictionnary: 
2023-03-24 13:31:05,579 - DEBUG - [*] Caption identified
2023-03-24 13:31:05,579 - DEBUG - Using function parseText
2023-03-24 13:31:05,579 - DEBUG - Using function getCurrency
2023-03-24 13:31:05,873 - DEBUG - Using function getAmount
2023-03-24 13:31:05,874 - DEBUG - Using function getType
2023-03-24 13:31:05,874 - DEBUG - Using function getCurrency
2023-03-24 13:31:05,881 - DEBUG - Parsed text: 
2023-03-24 13:31:05,882 - DEBUG - Current dictionnary:
2023-03-24 13:31:05,882 - DEBUG - Expense dictionnary: 
2023-03-24 13:31:05,883 - DEBUG - Using function checkCompletion
2023-03-24 13:31:05,883 - INFO - Expense data is complete. Ready for database injection.
2023-03-24 13:31:05,883 - DEBUG - Using function injectData
2023-03-24 13:31:05,889 - INFO - Expense a0a68f14-3380-4e67-bc03-71554a07eeac added to the databse for user thedropper
2023-03-24 14:36:02,257 - INFO - Initialising the classes
2023-03-24 14:36:02,259 - INFO - Starting the bot
2023-03-24 14:36:02,261 - INFO - Starting the server
2023-03-24 14:36:02,313 - INFO - Server started
2023-03-24 14:36:04,324 - DEBUG - Using function toMarkdown
2023-03-24 14:41:27,825 - DEBUG - Using function toMarkdown
2023-03-24 19:29:57,125 - DEBUG - Using function toMarkdown
2023-03-25 20:06:08,884 - DEBUG - Using function toMarkdown
2023-03-25 20:06:17,961 - DEBUG - Using function toMarkdown
2023-03-26 17:35:54,484 - DEBUG - Using function toMarkdown
2023-03-27 12:55:44,887 - DEBUG - Using function saveDocument
2023-03-27 12:55:45,379 - DEBUG - [*] File saved
2023-03-27 12:55:45,379 - DEBUG - Using function checkCompletion
2023-03-27 12:55:45,379 - INFO - Missing: ['amount', 'reason', 'typex']
2023-03-27 12:55:45,379 - DEBUG - Expense dictionnary: 
2023-03-27 12:55:45,379 - DEBUG - [*] Caption identified
2023-03-27 12:55:45,379 - DEBUG - Using function parseText
2023-03-27 12:55:45,381 - DEBUG - Using function getCurrency
2023-03-27 12:55:45,381 - DEBUG - Using function getAmount
2023-03-27 12:55:45,381 - DEBUG - Using function getType
2023-03-27 12:55:45,381 - DEBUG - Using function getCurrency
2023-03-27 12:55:45,381 - DEBUG - Parsed text: 
2023-03-27 12:55:45,381 - DEBUG - Current dictionnary:
2023-03-27 12:55:45,381 - DEBUG - Expense dictionnary: 
2023-03-27 12:55:45,381 - DEBUG - Using function checkCompletion
2023-03-27 12:55:45,381 - INFO - Expense data is complete. Ready for database injection.
2023-03-27 12:55:45,381 - DEBUG - Using function injectData
2023-03-27 12:55:45,385 - INFO - Expense 70b2d6c6-3af8-4cc4-9685-e58acbde386d added to the databse for user thedropper
2023-03-27 14:17:40,325 - DEBUG - Using function toMarkdown
2023-03-27 16:32:28,296 - DEBUG - Using function toMarkdown
2023-03-28 10:07:49,834 - DEBUG - Using function toMarkdown
2023-03-29 14:14:48,246 - DEBUG - Using function toMarkdown
2023-04-02 14:35:36,400 - DEBUG - [*] Raw text identified`
2023-04-02 14:35:36,402 - DEBUG - Using function parseText
2023-04-02 14:35:36,402 - DEBUG - Using function getCurrency
2023-04-02 14:35:36,402 - DEBUG - Using function getAmount
2023-04-02 14:35:36,402 - DEBUG - Using function getType
2023-04-02 14:35:36,403 - DEBUG - Using function getCurrency
2023-04-02 14:35:36,403 - DEBUG - Parsed text: 
2023-04-02 14:35:36,403 - DEBUG - Current dictionnary:
2023-04-02 14:35:36,403 - DEBUG - Expense dictionnary: 
2023-04-02 14:35:36,403 - DEBUG - Using function checkCompletion
2023-04-02 14:35:36,403 - INFO - Missing: ['receipt']
2023-04-02 14:35:36,520 - DEBUG - Using function saveDocument
2023-04-02 14:35:37,234 - DEBUG - [*] File saved
2023-04-02 14:35:37,234 - DEBUG - Using function checkCompletion
2023-04-02 14:35:37,234 - DEBUG - Expense dictionnary: 
2023-04-02 14:35:37,234 - INFO - Expense data is complete. Ready for database injection.
2023-04-02 14:35:37,234 - DEBUG - Using function injectData
2023-04-02 14:35:37,237 - INFO - Expense 30e9e3c2-dc89-4386-b0ba-c68d62985905 added to the databse for user thedropper
2023-04-02 14:36:08,459 - DEBUG - Using function toMarkdown
2023-04-04 09:06:20,826 - INFO - Initialising the classes
2023-04-04 09:06:20,828 - INFO - Starting the bot
2023-04-04 09:06:20,829 - INFO - Starting the server
2023-04-04 09:06:20,889 - INFO - Server started
2023-04-05 20:42:10,349 - DEBUG - Using function toMarkdown
2023-04-11 08:39:00,559 - DEBUG - Using function saveDocument
2023-04-11 08:39:01,130 - DEBUG - [*] File saved
2023-04-11 08:39:01,130 - DEBUG - Using function checkCompletion
2023-04-11 08:39:01,130 - INFO - Missing: ['amount', 'reason', 'typex']
2023-04-11 08:39:01,130 - DEBUG - Expense dictionnary: 
2023-04-11 08:39:01,130 - DEBUG - [*] Caption identified
2023-04-11 08:39:01,130 - DEBUG - Using function parseText
2023-04-11 08:39:01,131 - DEBUG - Using function getCurrency
2023-04-11 08:39:01,531 - DEBUG - Using function getAmount
2023-04-11 08:39:01,531 - DEBUG - Using function getType
2023-04-11 08:39:01,531 - DEBUG - Using function getCurrency
2023-04-11 08:39:01,540 - DEBUG - Parsed text: 
2023-04-11 08:39:01,540 - DEBUG - Current dictionnary:
2023-04-11 08:39:01,540 - DEBUG - Expense dictionnary: 
2023-04-11 08:39:01,540 - DEBUG - Using function checkCompletion
2023-04-11 08:39:01,540 - INFO - Expense data is complete. Ready for database injection.
2023-04-11 08:39:01,540 - DEBUG - Using function injectData
2023-04-11 08:39:01,545 - INFO - Expense 0844fdb5-78fe-4f9a-8cec-dbca8d111542 added to the databse for user thedropper
2023-04-11 08:39:34,405 - DEBUG - Using function toMarkdown
2023-04-15 11:39:52,748 - DEBUG - Using function toMarkdown
2023-04-15 19:01:34,256 - DEBUG - Using function toMarkdown
2023-04-18 12:08:02,087 - DEBUG - Using function toMarkdown
2023-04-22 18:49:13,575 - DEBUG - [*] Raw text identified`
2023-04-22 18:49:13,577 - DEBUG - Using function parseText
2023-04-22 18:49:13,578 - DEBUG - Using function getCurrency
2023-04-22 18:49:13,768 - DEBUG - Using function getAmount
2023-04-22 18:49:13,769 - DEBUG - Using function getType
2023-04-22 18:49:13,769 - DEBUG - Using function getCurrency
2023-04-22 18:49:13,778 - DEBUG - Parsed text: 
2023-04-22 18:49:13,779 - DEBUG - Current dictionnary:
2023-04-22 18:49:13,779 - DEBUG - Expense dictionnary: 
2023-04-22 18:49:13,779 - DEBUG - Using function checkCompletion
2023-04-22 18:49:13,779 - INFO - Missing: ['receipt']
2023-04-22 18:49:13,782 - DEBUG - Using function saveDocument
2023-04-22 18:49:14,232 - DEBUG - [*] File saved
2023-04-22 18:49:14,232 - DEBUG - Using function checkCompletion
2023-04-22 18:49:14,232 - DEBUG - Expense dictionnary: 
2023-04-22 18:49:14,232 - INFO - Expense data is complete. Ready for database injection.
2023-04-22 18:49:14,232 - DEBUG - Using function injectData
2023-04-22 18:49:14,235 - INFO - Expense f2ffefb9-cca7-4567-a078-638aa4d82430 added to the databse for user thedropper
2023-04-22 18:49:38,152 - DEBUG - Using function toMarkdown
2023-04-23 18:34:12,126 - DEBUG - Using function toMarkdown
2023-04-27 18:58:43,384 - DEBUG - Using function toMarkdown
2023-05-01 09:34:50,055 - DEBUG - [*] Raw text identified`
2023-05-01 09:34:50,056 - DEBUG - Using function parseText
2023-05-01 09:34:50,056 - DEBUG - Using function getCurrency
2023-05-01 09:34:50,223 - DEBUG - Using function getAmount
2023-05-01 09:34:50,224 - DEBUG - Using function getType
2023-05-01 09:34:50,224 - DEBUG - Using function getCurrency
2023-05-01 09:34:50,232 - DEBUG - Parsed text: 
2023-05-01 09:34:50,232 - DEBUG - Current dictionnary:
2023-05-01 09:34:50,232 - DEBUG - Expense dictionnary: 
2023-05-01 09:34:50,233 - DEBUG - Using function checkCompletion
2023-05-01 09:34:50,233 - INFO - Missing: ['receipt']
2023-05-01 09:34:50,236 - DEBUG - Using function saveDocument
2023-05-01 09:34:50,726 - DEBUG - [*] File saved
2023-05-01 09:34:50,726 - DEBUG - Using function checkCompletion
2023-05-01 09:34:50,726 - DEBUG - Expense dictionnary: 
2023-05-01 09:34:50,726 - INFO - Expense data is complete. Ready for database injection.
2023-05-01 09:34:50,726 - DEBUG - Using function injectData
2023-05-01 09:34:50,729 - INFO - Expense 8772dfc5-4c08-4c39-9664-35c9a4b6f505 added to the databse for user thedropper
2023-05-02 19:32:50,785 - DEBUG - Using function toMarkdown
2023-05-02 20:13:36,610 - DEBUG - [*] Connecting to the db
2023-05-02 20:13:36,611 - DEBUG - [*] Executing the query
2023-05-04 16:08:13,842 - DEBUG - Using function toMarkdown
2023-05-04 16:08:26,393 - DEBUG - Using function toMarkdown
2023-05-05 19:51:52,700 - DEBUG - Using function toMarkdown
2023-05-09 13:27:13,944 - INFO - Initialising the classes
2023-05-09 13:27:13,949 - INFO - Starting the bot
2023-05-09 13:27:13,950 - INFO - Starting the server
2023-05-09 13:27:13,996 - INFO - Server started
2023-05-16 14:20:45,828 - DEBUG - [*] Raw text identified`
2023-05-16 14:20:45,829 - DEBUG - Using function parseText
2023-05-16 14:20:45,830 - DEBUG - Using function getCurrency
2023-05-16 14:20:45,830 - DEBUG - Using function getAmount
2023-05-16 14:20:45,830 - DEBUG - Using function getType
2023-05-16 14:20:45,830 - DEBUG - Using function getCurrency
2023-05-16 14:20:45,830 - DEBUG - Parsed text: 
2023-05-16 14:20:45,830 - DEBUG - Current dictionnary:
